"dn" "rn" "init.cells.rads" "prob.death" "prob.prof"
"42" 0.010673000813606 0.00291232112701982 0.048978369385004 0.0589339238149114 0.913076292537153
"43" 0.0157340620351722 0.000363131801248528 0.0861822853656486 0.0258754266565666 0.503580599650741
"44" 0.0151179233798559 0.00211829982814379 0.0625046708527952 0.0437160629942082 0.259232620894909
"45" 0.00126330051262281 0.000507729993783869 0.0952763231378048 0.052502084497828 0.924121304228902
"46" 0.00817747475100379 0.00266894092038274 0.109253074238077 0.0187455206084996 0.258179295063019
"47" 0.00520423313503736 0.00174774098582566 0.109085390381515 0.0433273518993519 0.467174936830997
"48" 0.014828858920506 0.00237279525806662 0.110967563376762 0.0129725178028457 0.988918264769018
"49" 0.000190792873758124 0.00275850914896 0.137388876569457 0.055764744435437 0.87655337639153
"50" 0.0183582617155819 0.00088180929410737 0.0365725241554901 0.0190647058701143 0.457668884843588
"51" 0.00606812765456038 0.00303612926311325 0.122664421661757 0.0176848342642188 0.504799798689783
"52" 0.0080500430968611 0.00238376858155243 0.0999596823146567 0.0320407352410257 0.268046289309859
"53" 0.00169522603837983 0.0017820601145504 0.103571255425923 0.0790508153452538 0.938107386790216
"54" 0.00847573117911466 0.00318425080168527 0.0623758066352457 0.0321846226369962 0.277205100283027
"55" 0.011608488378308 0.00334435627260245 0.126285549364984 0.0683016683417372 0.391941839456558
"56" 0.00658952180031431 0.00271611913642846 0.126969283539802 0.0267470300896093 0.732226271368563
"57" 0.0124846010419037 0.00111644523707218 0.0321784210018814 0.0831732577597722 0.670045471377671
"58" 0.011438908927761 0.000587452194304205 0.0354794886009768 0.0952430490450934 0.570821121521294
"59" 0.0175393365103465 0.000216561218607239 0.0102191511495039 0.0226312129199505 0.395188055187464
"60" 0.00320605358982342 0.00313126025069505 0.10647542453371 0.0961126789799892 0.452712824940681
"61" 0.0170793926577836 0.00103030623437371 0.0610328478273004 0.0326714198314585 0.999273263476789
"62" 0.00903163787987712 0.00182005759119056 0.0659982420038432 0.0527070499630645 0.943675303645432
"63" 0.00294874338113749 0.00184479902533349 0.123711613696069 0.0135630750167184 0.655661352165043
"64" 0.0138464739682544 0.000115257143159397 0.0168132587615401 0.0293498941231519 0.805465240962803
"65" 0.0169570173906663 0.00111633923475165 0.0313233471661806 0.0197918919404037 0.482589873112738
"66" 0.00203866320412513 0.00329306638985872 0.0516918957652524 0.0111447284393944 0.207586250454187
"67" 0.0114261955351718 0.000821526584681124 0.0791620161058381 0.0335278180940077 0.559644487686455
"68" 0.0101115134274738 0.00287803172855638 0.0219364922912791 0.0359120630659163 0.230877489596605
"69" 0.0124377878153247 0.000940542713273317 0.0845031057344749 0.0548636860935949 0.769440665282309
"70" 0.0127601970173279 0.00117463178583421 0.0374462743289769 0.0957402807869949 0.488473978079855
"71" 0.00257147555172304 0.00170624763530213 0.0596716400841251 0.0298711338359863 0.287069683894515
"72" 0.019022298274423 0.00337690386304166 0.134649532590993 0.0566136641334742 0.516495392099023
"73" 0.0113533219958616 0.00317569840955548 0.147017734679393 0.0961467145569623 0.849194085411727
"74" 0.00597764916788484 0.00166717917495407 0.129478142475709 0.0696810046792962 0.671628063730896
"75" 0.00528892879409157 0.000116881577647291 0.0489325770083815 0.0110616254527122 0.821742518246174
"76" 0.0061404108976589 0.000997743427171372 0.0356959009123966 0.0683506231824867 0.990332612767816
"77" 0.00280287119335495 0.00189327156019863 0.0943978037685156 0.0149984884867445 0.643674772232771
"78" 0.00106026668648655 0.00264421052008402 0.050084890187718 0.010682619009167 0.486357941478491
"79" 0.00122465818584431 0.000600846150075085 0.0148984508495778 0.0805480482219718 0.804918396286666
"80" 0.0131374781187084 0.000615461512468755 0.0585113269276917 0.0956740506133065 0.242702827975154
"81" 0.0156424635662651 0.000231385581893846 0.0601426636474207 0.0269685028120875 0.859847377054393
"82" 0.00126894784553652 0.00026300595048815 0.0821118758246303 0.09842301849043 0.838946749456227
"83" 0.0113618292518302 0.000242970902356319 0.135494235754013 0.0248909147758968 0.898358680307865
"84" 0.0175549159143891 0.00153005426947493 0.0861490319343284 0.0706159145943821 0.246773120202124
"85" 0.00320939834336564 0.00148103902593721 0.141931289192289 0.0363587960833684 0.850803663767874
"86" 0.00235476445414522 0.00276290390302893 0.0457598343212157 0.0153860361734405 0.437622803449631
"87" 0.0148078804157197 0.00322978667810094 0.0413299047155306 0.0200389726553112 0.568034818209708
"88" 0.00539658647645614 0.00278541504358873 0.11764688313473 0.0390874067274854 0.993268098495901
"89" 0.0136798528714166 0.00128324800450355 0.0785730406828224 0.0804295278806239 0.394262198731303
"90" 0.00802771247109212 0.000141769633977674 0.101535120634362 0.0538636434683576 0.998210632801056
"91" 0.0113026473093319 0.00292456291557755 0.116239233762026 0.0924403485585936 0.304760169237852
"92" 0.00942071799571533 0.00196941867133137 0.0132850387971848 0.0497549976035953 0.692038914002478
"93" 0.011667142166167 0.00259165794833098 0.115875734374858 0.0369245278602466 0.51395112555474
"94" 0.0161781410250501 0.000588628281489946 0.0285316013917327 0.0465352001832798 0.929719877243042
"95" 0.0169770589039328 0.00264781320060138 0.106248331558891 0.0331309535028413 0.830637816898525
"96" 0.00618667721250537 0.000572273283614777 0.112812913288362 0.0284446068387479 0.877996701002121
"97" 0.0110473869975624 0.00297751587245148 0.142048036390916 0.0191601119400002 0.223417327180505
"98" 0.0138384349156911 0.00182680461497512 0.133473811135627 0.0762989501166157 0.487838657945395
"99" 0.0161092928823142 0.000904361754539423 0.109321910659783 0.0657616407959722 0.466748360916972
"100" 0.00879743104093964 0.00160614589438774 0.0184550955612212 0.0344708895101212 0.465393904596567
"101" 0.000807286442792276 0.00102289919846226 0.0905358960060403 0.0726576176704839 0.966505043767393
"102" 0.00154244677608111 0.00165962832421064 0.0280587903456762 0.0510033271624707 0.783332252316177
"103" 0.016955787227914 0.000833288119873032 0.100695122485049 0.0917562264436856 0.850653351284564
"104" 0.00863299133557384 0.00327046091970988 0.0323423643037677 0.040276325691957 0.388067738339305
"105" 0.01645405892918 0.00259262141562067 0.0269332748372108 0.0783580784779042 0.619372329674661
"106" 0.00765567196327238 0.00323403426725417 0.032228174447082 0.0808280874392949 0.677443036623299
"107" 0.0138807224621852 0.00338509089802392 0.12194477494806 0.0650118439341895 0.315064326114953
"108" 0.0129188671670384 0.0010898536000168 0.0793831917783245 0.0191869677253999 0.333821439743042
"109" 0.00834861437684274 0.00330197483045049 0.022907170727849 0.0676590021350421 0.512302607670426
"110" 0.000581060408265097 0.00314392488403246 0.0780281553603709 0.0235913114598952 0.715804886072874
"111" 0.0125818262582556 0.00142043871455826 0.134818170182407 0.0934244022006169 0.530942030437291
"112" 0.00835824701664038 0.00214638665376697 0.129563916614279 0.0483030992140994 0.988460330478847
"113" 0.0178093691050028 0.00336827630305197 0.0824432555120438 0.0582153375144117 0.562030463851988
"114" 0.00971831341495086 0.00203090866748244 0.117107565584593 0.076912811556831 0.509429350122809
"115" 0.0169699856328464 0.00265513191116042 0.0177237796690315 0.0317022556765005 0.696576573699713
"116" 0.00432359648051602 0.00120462370244786 0.142035138690844 0.0232566994312219 0.936184021271765
"117" 0.0104806051503934 0.00138654200278688 0.0697631248552352 0.0906920972745866 0.407840068824589
"118" 0.0072212011714282 0.00262723656673916 0.0310874799219891 0.0918887112243101 0.554088343121111
"119" 0.0118861939930578 0.000181871994049288 0.0806021839939058 0.0224086584080942 0.375715479627252
"120" 0.0180445115989824 0.000304852507077157 0.0801331689814106 0.0929258472495712 0.598618423566222
"121" 0.0100944407833973 0.00131765002314933 0.0980540372198448 0.0930410149763338 0.620041112042964
"122" 0.00965821386914048 0.000956085148383863 0.0743206536164507 0.0845204701810144 0.697453323565423
"123" 0.0197280872271732 0.00103114735311829 0.0474416223075241 0.0325519475154579 0.657117931172252
"124" 0.00696685119123268 0.0016442195053678 0.0557608382450417 0.0737777953688055 0.754482872411609
"125" 0.00121373005366581 0.00100851184385829 0.0487421678984538 0.0439732400048524 0.277725316770375
"126" 0.0140320830719708 3.2244375674054e-05 0.115183417205699 0.0998920261254534 0.740430755540729
"127" 0.00976882587721897 0.00090039300872013 0.119887232054025 0.0382172584556974 0.523654781281948
"128" 0.00369649707925296 0.000166756875114515 0.0657044454477727 0.0398293248517439 0.793504381738603
"129" 0.0159910451873473 0.000755739470943809 0.0718302510911599 0.0724821791565046 0.943831110373139
"130" 0.0112979848119833 0.00344200577749871 0.0758014241280034 0.0406909772055224 0.514771861024201
"131" 0.015161614009826 0.00183983199612703 0.0862808927288279 0.0333487153472379 0.592776703834534
"132" 0.00719132026340812 0.000996769560850225 0.0714381728088483 0.0312925607175566 0.439460200630128
"133" 0.000750112469863146 0.00105961845070124 0.125420625549741 0.078600030138623 0.807475344277918
"134" 0.000803363388853846 0.000779949817806482 0.126731456965208 0.0577506956807338 0.566829631105065
"135" 0.0107929975216666 0.00230525822064374 0.0740699144778773 0.052597963726148 0.202229906246066
"136" 0.00605814777187002 0.000549884331063367 0.0948046654462814 0.0823508494347334 0.612197677232325
"137" 0.00957394633308239 0.00270503770979121 0.0991655241325498 0.0136450225790031 0.273449784144759
"138" 0.00463147078684275 0.00262295381678268 0.0279539942834526 0.0514588477043435 0.630382830090821
"139" 0.00991696353855473 0.000543838884565048 0.0278078086907044 0.0598875187523663 0.505380658060312
"140" 0.0124916314018469 0.00165405727270991 0.0190363686764613 0.0981060838536359 0.816362500563264
"141" 0.00562923079662514 0.0014839911700692 0.0654091177787632 0.0405296635394916 0.623827443085611
"142" 0.00358344893684424 0.00163668769493233 0.132205594610423 0.0615711658471264 0.523224822618067
"143" 0.0136420162272241 0.000194619131041691 0.0511863578483462 0.0790801192959771 0.409081300906837
"144" 0.000740915452186484 0.00292922366922721 0.0723731027636677 0.0262612242228352 0.950950332731008
"145" 0.0196844030197209 0.00348780929797795 0.0749059833073988 0.0158198696095496 0.340196920931339
"146" 0.00366794672295055 0.00218197154370137 0.0173687477223575 0.0610965832439251 0.597519340924919
"147" 0.0192126736613342 0.000785306612262502 0.0156768779968843 0.0622237112373114 0.503186956234276
"148" 0.0125101254456406 0.00121123405976687 0.0288940249709412 0.0563140030275099 0.925986776314676
"149" 0.0129096466635505 0.00146155407687183 0.13002487398684 0.0571032889420167 0.567233574390411
"150" 0.0167156654403256 0.00195880341238808 0.0262603206140921 0.05479263138026 0.579721681214869
"151" 0.0175007528632919 0.00207206639030483 0.0338399136904627 0.0654527628235519 0.860193043760955
"152" 0.000115882370737614 0.00301101110549644 0.0231899131648242 0.0276536209485494 0.441304200515151
"153" 0.00108433565673046 0.00164161557191983 0.0620592765137553 0.0583804717147723 0.855029820837081
"154" 0.0196148072522895 0.000855824292753823 0.0889824059419334 0.0336596431140788 0.855498895794153
"155" 0.00976664034173801 0.00273351354931947 0.147202142747119 0.0240601265802979 0.83595404047519
"156" 0.00663753035769565 0.000561097218538634 0.0889820314431563 0.0528979408298619 0.926425139978528
"157" 0.00340971310098702 0.00276705656119157 0.036845823219046 0.0813780327816494 0.932665513642132
"158" 0.0169298961141873 0.00108773889695294 0.0227524461131543 0.0360132617852651 0.540670014172792
"159" 0.0154061909458169 0.00127694723941386 0.111767341746017 0.0912855180189945 0.87159855235368
"160" 0.0151549758271975 0.00293131002248265 0.108261426086538 0.0716879924898967 0.625791576318443
"161" 0.00998303474514768 0.0019404733319534 0.0967526647588238 0.0273446384537965 0.304670049250126
"162" 0.00430115645383834 0.000932958207675256 0.0642486700974405 0.0484709300822578 0.527304782904685
"163" 0.00341891780805099 0.00123688954114914 0.0465172381000593 0.0901438965834677 0.566221977211535
"164" 0.0104216988424985 0.00226069494173862 0.0542807839391753 0.0902981069637463 0.499938724003732
"165" 0.0158206811779868 0.00238086275348905 0.089060534783639 0.0221251844544895 0.754814212024212
"166" 0.013419747159757 0.00208200784318615 0.0613613222073764 0.0314080312196165 0.557185430452228
"167" 0.0170248448913721 0.00330680053681135 0.113767358348705 0.095589392175898 0.807917776331305
"168" 0.0105710736784539 0.00270960302720778 0.0837442105449736 0.0914546751137823 0.998805653490126
"169" 0.0197673681025768 0.00226665411482099 0.0259956696396694 0.0550314726424404 0.59069019574672
"170" 0.00784442540456308 0.00040020476479549 0.0426917254645377 0.0600232709245756 0.491591852344573
"171" 0.00183781769779837 0.00347386281390209 0.0353277545329183 0.0891023634327576 0.819774148799479
"172" 0.0175507043854522 0.000884456147090532 0.0420670233014971 0.0958464053203352 0.485681317187846
"173" 0.0108826958070027 0.000821748651796952 0.0636683306377381 0.0666070942627266 0.965556871704757
"174" 0.0196190066833189 0.000696186620974913 0.0132718462962657 0.0367005957197398 0.457970914244652
"175" 0.0102540617720215 0.000107517981203273 0.0566841634642333 0.0129972388432361 0.918904386088252
"176" 0.00638950018608221 0.00146131669846363 0.09407527315896 0.0783591039828025 0.505339611321688
"177" 0.00702002469196846 0.00280962856044061 0.0545277065737173 0.0184786746534519 0.38583380933851
"178" 0.00225097724367469 0.00071241989696864 0.027169349687174 0.0189328532945365 0.487834511138499
"179" 0.0125431706038245 0.00280959469533991 0.0155583046888933 0.0776343040727079 0.752706962823868
"180" 0.0182039272294554 0.00260212295956444 0.0776520877238363 0.0365380301116966 0.552519141882658
"181" 0.0159249132870329 0.00147849414066877 0.0173201631801203 0.0791924473387189 0.631862587481737
"182" 0.0134843667334653 0.00144480236584786 0.14662588336505 0.0826495045027696 0.254636383615434
"183" 0.0161333855889589 0.0034890259699896 0.0900310355052352 0.0233758599823341 0.514685782976449
"184" 0.00555560141885024 0.000564419471542351 0.0759947311133146 0.0611452413653024 0.426067231409252
"185" 0.0196858193890846 0.00205717005033512 0.107547050258145 0.0594171365303919 0.424565678648651
"186" 0.00708493510735454 0.00229246696946211 0.0363549224706367 0.0820309258950874 0.908362200856209
"187" 0.00486035552100162 0.0032851678255247 0.0288150166813284 0.0340124513325281 0.483040759712458
"188" 0.00691730499769887 0.00114690098667052 0.0819668062310666 0.0915465388027951 0.333170166611671
"189" 0.0148823039860849 0.00270540339371655 0.0262715734401718 0.0541751112812199 0.822057998739183
"190" 0.011492868323788 0.00137257932079956 0.0212755143037066 0.054117527815979 0.956755971349776
"191" 0.0143034089918723 0.00246045864582993 0.104255262562074 0.0147407458652742 0.808802223950625
"192" 0.0185449257410532 0.00270051049988251 0.0576316739246249 0.0249312332598493 0.969133804552257
"193" 0.0180372019940899 0.000563126701046713 0.122867670613341 0.0471659410162829 0.250328200869262
"194" 0.00980693569188402 0.00243413668929134 0.103462497349828 0.0668005466391332 0.433945583365858
"195" 0.0183704242473326 0.00312519117596094 0.0362475015595555 0.04955705068307 0.321896952204406
"196" 0.00124402058281889 0.00161545857705642 0.09556146687828 0.0350736676855013 0.640589697659016
"197" 0.0043077905017389 0.00292406091641169 0.0560631437040865 0.0882497701980174 0.81669001635164
"198" 0.00223870128766052 0.000102448707213625 0.123322604615241 0.0827688781847246 0.971854614652693
"199" 0.0160894844173461 0.00265724306937773 0.0473590129427612 0.0412010560161434 0.418859412893653
"200" 0.00136820822970686 0.000416822765022516 0.104444282450713 0.0892563942307606 0.772797184251249
"201" 0.00884994844249939 0.00226476970617659 0.111613094992936 0.0569687948515639 0.613501386530697
"202" 0.00727416018605581 0.00158254962984938 0.0397653264692053 0.0163056463701651 0.69629100933671
"203" 0.0183644476165236 0.00341157933603972 0.052404694063589 0.0370613409928046 0.33333639446646
"204" 0.0144461646111172 0.00114728327188641 0.147161710602231 0.0513463153317571 0.791018403694034
"205" 0.00250186208988377 0.000919755520415492 0.118784408061765 0.0384872825979255 0.633035157062113
"206" 0.00749067971254932 0.00254979579849169 0.115456730122678 0.0505995515035465 0.59535368103534
"207" 0.0076697168356888 0.000545537840691395 0.122583992858417 0.0985913831391372 0.335244779475033
"208" 0.0060110240091295 0.00279504569899291 0.0544651592802256 0.0364004264399409 0.247177748009562
"209" 0.00611680701701296 0.00337531795492396 0.0587040389655158 0.0935843377769925 0.500935789383948
"210" 0.00374886854023254 0.00292856980639044 0.142578637367114 0.0734526324272156 0.670603745616972
"211" 0.010208432520825 0.00200928864104208 0.118380843172781 0.0488595722359605 0.770811342447996
"212" 0.0166257005833755 0.00180854941555299 0.0819588598096743 0.0812793001229875 0.921592604741454
"213" 0.0040742415810721 0.000456693542306311 0.123046780121513 0.0500991398142651 0.287688088603318
"214" 0.0119733312112424 0.00178679935517721 0.119079888933338 0.0352631643484347 0.594447484612465
"215" 0.0113150389170723 0.00186606143950485 0.0436778770340607 0.0661026688781567 0.791359365917742
"216" 0.0116760431029878 3.3362593036145e-05 0.0110559782013297 0.05535027009435 0.749046851322055
"217" 0.00334997797737643 0.00173494653450325 0.0591076389607042 0.0571548632951453 0.97551076952368
"218" 0.0180990620522709 0.00268642817810178 0.0421036564139649 0.0367877065972425 0.271831076778472
"219" 0.00858051717463625 0.00280369008437265 0.0504513368336484 0.0686379779782146 0.397672961838543
"220" 0.00595506212401995 0.000153104138211347 0.017271185265854 0.0254545629373752 0.399293764866889
"221" 0.0185792233598204 0.00182730800681747 0.100411297101527 0.0418583221780136 0.497856984660029
"222" 0.0193549977699833 0.00259985130617861 0.0459447290515527 0.0819511180231348 0.967087660357356
"223" 0.010102445245319 0.00347477352817077 0.0377788517670706 0.0200475541315973 0.753241867385805
"224" 0.0145185723229824 0.000892873162752949 0.0779642111854628 0.0473125557787716 0.490010901726782
"225" 0.0159338958464446 0.00256994656834286 0.0955596845783293 0.0493875302118249 0.373606682755053
"226" 0.0160664800490392 0.000540813826606609 0.117919499794953 0.0451761043188162 0.418084928579628
"227" 0.00346985771579528 0.00144767474278342 0.0510204952443019 0.0412005459982902 0.847111197002232
"228" 0.0164868710576277 0.00215516001777723 0.0908931643841788 0.0130880790599622 0.513513329811394
"229" 0.00422836396633182 0.00117737806076184 0.0150637177890167 0.0883233842416666 0.490989598818123
"230" 0.0146756978757191 0.00244785251957364 0.119302402129397 0.0949838869273663 0.717742989957333
"231" 0.00922820073623513 0.00110098584508523 0.0978191724093631 0.0797403148701415 0.649652943015099
"232" 0.0075800803392434 0.00313006191165186 0.0633346972428262 0.0807262731948867 0.271596711687744
"233" 0.0044488355316238 0.00346981796307955 0.0339014664059505 0.0964766184496693 0.352601316943765
"234" 0.015576692491726 0.000805781654897146 0.0614740566397086 0.0193524662661366 0.818472012318671
"235" 0.0152676607632299 0.00093530251737684 0.12446052102372 0.0983476068847813 0.837957291677594
"236" 0.00258625426640874 0.00104967586020939 0.123463010787964 0.0951117773144506 0.61777758654207
"237" 0.00304546026726929 0.00204249150981195 0.0648512275796383 0.0170232436060905 0.525069803744554
"238" 0.00567012135268212 0.00310058046760969 0.128733962555416 0.0159822268644348 0.48340850379318
"239" 0.0197100701527791 0.00229556850157678 0.0349045579088852 0.0522117057000287 0.525003960542381
"240" 0.0171549544291701 0.00247545684594661 0.0243615521304309 0.0639646503585391 0.517412178404629
"241" 0.00554004897638899 0.00072770242637489 0.0363428752403706 0.0979261240363121 0.548866585828364
"242" 0.0050368973428295 2.98800298478454e-05 0.0310351752629504 0.0128977952734567 0.380264535360038
"243" 0.000755363973351195 0.00203052334103268 0.108805304672569 0.0382315563061275 0.992617178149521
"244" 0.0173574893314762 0.00118950972030871 0.1496571891848 0.0889920830889605 0.790352307446301
"245" 0.000112432327811839 0.000144306300906464 0.090385328787379 0.0371824412839487 0.813232607766986
"246" 0.0103989213412807 0.00062838092003949 0.108454894097522 0.0780845162086189 0.324240499921143
"247" 0.0163082184688211 0.00154779018554837 0.110980710210279 0.0697695186035708 0.962391610816121
"248" 0.0185785745509446 0.00325540121691301 0.107187441890128 0.0914313438138925 0.652591797523201
"249" 0.00109093958283681 0.00235148307180498 0.109743151213042 0.0851571227493696 0.49501937367022
"250" 0.00723514032753068 0.00267931423499249 0.0700102650700137 0.0867617230699398 0.960246021859348
"251" 0.00738476298728795 1.53141168411821e-05 0.10709583572112 0.0455191128980368 0.755544181168079
"252" 0.0122009906273806 0.00104419693804812 0.0279333386337385 0.0793289301823825 0.864718614891171
"253" 0.00675153623951226 0.00208052176935598 0.132861119336449 0.0375977616943419 0.981186197884381
"254" 0.00552269416381814 0.00306572949700057 0.132791618015617 0.0486365345283412 0.710203231871128
"255" 0.00630016682412499 0.00100834871653933 0.130311164953746 0.0157799859158695 0.428838444873691
"256" 0.00836543751723925 0.000552877480513416 0.139353069686331 0.0623591514141299 0.434011739492416
"257" 0.0172679882694113 0.00246877524617594 0.14158131680917 0.066923939276021 0.576845838129521
"258" 0.0058365778864224 0.00121513760322705 0.0504094374971464 0.0481294187624008 0.865304329991341
"259" 0.000247391929250211 4.47906779590994e-05 0.148016995661892 0.0885503073805012 0.96636537052691
"260" 0.00530596768282517 0.002357510552858 0.0128012059023604 0.0806837473367341 0.743412715569139
"261" 0.0051888219322816 0.00108794145844877 0.0630804036743939 0.0951123242964968 0.776679730974138
"262" 0.00781559047596273 0.000404796331189573 0.0123051861021668 0.044651321680285 0.292352426052094
"263" 0.00584107753303554 0.00204307097650599 0.129307247819379 0.0570226581976749 0.602615718171001
"264" 0.00507642035272368 0.00153890981932636 0.0803248252579942 0.0786933817830868 0.412162834592164
"265" 0.00634269973493065 0.000253690135315992 0.0431817799154669 0.0240958082792349 0.770295650139451
"266" 0.016308858056929 0.00167082190653309 0.0559153111511841 0.0322399975126609 0.638811544887722
"267" 0.0171243088795666 3.1151054543443e-05 0.0422605221159756 0.0674802305153571 0.748383074253798
"268" 0.0146596632757259 0.00133405120833777 0.0694850693084299 0.0163528151530772 0.280186341702938
"269" 0.0155432742706428 0.000325253829127178 0.0952386687183752 0.0592467379709706 0.239812208898366
"270" 0.00509118431974924 0.0025572139644064 0.137021973803639 0.0907535394537263 0.452871803753078
"271" 0.00363277668124228 0.00238020071713254 0.0857269381079823 0.0513639702810906 0.880090582184494
"272" 0.016924052597485 0.00252628030104097 0.131571805938147 0.0219607833982445 0.513245779834688
"273" 0.00350941722823656 0.0029901445528958 0.0470984810311347 0.0948120952537283 0.874172959662974
"274" 0.00519445114385709 0.00101705580740236 0.0448025409318507 0.0340753262932412 0.351806130819023
"275" 0.00841784583344753 0.0014194007688202 0.136643805694766 0.0176806955318898 0.974943668395281
"276" 0.00459920863288897 0.00283765985257924 0.128960844078101 0.0299042715225369 0.868169955909252
"277" 0.00719527860407019 0.00185652940010186 0.11788937097881 0.0196411844203249 0.536330675706267
"278" 0.00380941983406665 0.00196397319703829 0.0473259501019493 0.0945745038171299 0.987273542396724
"279" 0.00887909180509322 0.000616671548690647 0.0964223405066877 0.0460379005689174 0.986877153627574
"280" 0.000494222338338383 0.00262348650128115 0.0457095158845186 0.0253760539880022 0.561421484872699
"281" 0.0101460061627037 0.00195112011884339 0.07656067810487 0.0743326971400529 0.470191852748394
"282" 0.0125919827230617 0.000813384297071025 0.090356106897816 0.052824530613143 0.674106305465102
"283" 0.00192961433664849 0.00277867334440816 0.0712994467793032 0.0692410592432134 0.810751672275364
"284" 0.0164599124741056 0.000570908159133978 0.057011164589785 0.0690773725765757 0.552243407443166
"285" 0.0181132417372344 0.00120277124876156 0.0641515090642497 0.0256313469144516 0.342760575003922
"286" 0.00886482220488018 0.000920206558541395 0.119156987504102 0.0756147002615035 0.272377991862595
"287" 0.00994707981050643 0.000131443555466831 0.137357712918893 0.027193345122505 0.391831860877573
"288" 0.00307434403299214 0.000724435252952389 0.0438526783883572 0.0863660017284565 0.91121918540448
"289" 0.0154274785017895 0.00275661412533373 0.149364262623712 0.0940634651738219 0.44112226869911
"290" 0.000596992461438291 0.0018669835991459 0.0186177865788341 0.0481353446422145 0.534767005778849
"291" 0.0155737854995972 0.000332477996591479 0.14877258353401 0.0140129588753916 0.481069497391582
"292" 0.00878196974811354 0.00150606779882219 0.0508569930680096 0.0797045436943881 0.92272978015244
"293" 0.0136268741994295 0.00242560599977151 0.0301982261380181 0.0409400805574842 0.536767800152302
