"dn" "gamma" "rn" "eta" "dm" "alpha" "init.cells.cols" "prob.death" "prob.prof"
"19" 0.0064046318004881 0.241383973913034 0.0619548907093704 13.8532076482661 0.0193254278364358 0.0914295701240189 3.64696034789085 0.039936011726968 0.363117089308798
"20" 0.00489464126460766 0.139071474133525 0.0606695347176865 11.1833213171922 0.0011766588980332 0.177027942228597 2.03368911799043 0.058018105213996 0.86487881578505
"21" 0.0186637057764332 0.232890889870469 0.058716510597989 8.82668247097172 0.0038551524927374 0.174437423117924 1.28530923835933 0.0331590367550962 0.961909559927881
"22" 0.0150989282358151 0.0982937059900724 0.0404566209997982 17.6849607718177 0.0200102522041183 0.111943786321208 1.08476123586297 0.0905807690043002 0.24462082143873
"23" 0.00921933335521375 0.222437505444977 0.00823483695462346 17.8972690422088 0.0101689363951562 0.0772740894928575 1.34984506014735 0.0165567364217713 0.608435203880072
"24" 0.0158433380574519 0.205914512377931 0.0532071943901479 10.6705971045885 0.0311545717948815 0.163917373230215 1.65318977832794 0.0168266857136041 0.981640827469528
"25" 0.0103741140599202 0.0363990012637805 0.0635863416269422 7.37479739449918 0.0275111561364261 0.14130779810017 4.28758618514985 0.0978313279803842 0.674891890585423
"26" 0.0017729169440323 0.0413719137036242 0.00403072341382504 7.94359533442184 0.0141832616722677 0.108616642875131 3.33525616955012 0.0923056110367179 0.755421380884945
"27" 0.00463370356309786 0.165801092688926 0.0090813797460869 14.6303702222649 0.0079211452960968 0.149494551916141 2.84352503158152 0.0642587545560673 0.671633811295033
"28" 0.00548443386547687 0.204140194321517 0.0680202605027705 8.41628444124945 0.0214666556981625 0.0797121161967516 2.1314162639901 0.046944321275223 0.607224061340094
"29" 0.00853782230408024 0.239622880750103 0.0253765342490748 14.5831163262483 0.0182358447471634 0.0935374298645184 1.51898043323308 0.061990744411014 0.695025680400431
"30" 0.0127878243501587 0.211767506874166 0.0432443592686206 14.7613648669794 0.0126689748945879 0.164011633780319 2.81989130564034 0.0460672522126697 0.23981164470315
"31" 0.0105347938729997 0.234841552961152 0.0343126296252012 11.9226928409189 0.0278591522741131 0.0944113448238932 3.13880645856261 0.0324755074293353 0.52917147744447
"32" 0.00276232769456878 0.012921784579521 0.0377388263786212 15.3597833740059 0.00252774616233073 0.126809754653368 1.84398568421602 0.01672602978535 0.414399196207523
"33" 0.00342240293351631 0.0720936787920073 0.0521052053865045 8.84627359197475 0.0236309654640965 0.1662919825688 4.36960716173053 0.0110616703168489 0.263361230678856
"34" 0.015811535865291 0.215180051211501 0.0319355027984828 16.2508098767139 0.00524267469709739 0.0881137415510602 3.35225724801421 0.0891962751350366 0.491757281124592
"35" 0.00782564669566043 0.0824810963228811 0.0289671458486468 7.63710683118552 0.016956116402708 0.178030362061691 1.65469777956605 0.0714718314213678 0.472981739789248
"36" 0.00844584233111772 0.0939035579480696 0.00123694969024509 11.3235385832377 0.00947359334628563 0.145934012841899 3.79422662220895 0.0800740233296529 0.401080841757357
"37" 0.0015937888104741 0.0364345484157093 0.0725046931913123 14.6971592425834 0.0286204597584205 0.0765017738938332 3.83999616932124 0.0436911076377146 0.868942468613386
"38" 0.0132268061254737 0.182267511422979 0.079831150104478 12.8641079203226 0.0200074799118098 0.16337853964651 4.83755446691066 0.0548506603226997 0.87816515173763
"39" 0.0116555714944925 0.222401268926915 0.0194783312600106 9.15583363361657 0.0123521024321904 0.130931902350858 4.4067729441449 0.0944459048029967 0.672911997139454
"40" 0.000309266461299034 0.130148853183491 0.0789970535540953 17.9237175360322 0.0103065205701394 0.168409079895355 3.53937838599086 0.0612595684081316 0.763846202008426
"41" 0.00951890856661368 0.137721792197553 0.00809000387210399 15.5023851073347 0.0173710208032047 0.107197622363456 3.6897733528167 0.0884091634023935 0.24149818662554
"42" 0.010673000813606 0.217183396397159 0.0228506203949451 12.9808129107114 0.0294252625305904 0.0903666853276081 4.14932302199304 0.066151911385823 0.945004962384701
"43" 0.0157340620351722 0.0314567455195356 0.0438974071497098 8.94032992469147 0.0125847521606367 0.132497441442683 3.53523576073349 0.0916965331067331 0.986931936442852
"44" 0.0151179233798559 0.159333273193333 0.0305026423681527 11.1208521437366 0.00253594153430313 0.132232964034192 4.1547310994938 0.0583646948775277 0.489017282985151
"45" 0.00126330051262281 0.0419917566899676 0.0490420342322439 12.1946992164012 0.0298794886364136 0.12742795193335 2.18411667086184 0.0689547974476591 0.509702976420522
"46" 0.00817747475100379 0.199451409913599 0.0569488819975406 8.06889696326107 0.00249262350946665 0.111375493924133 1.82586133480072 0.0332560278847814 0.276174242608249
"47" 0.00520423313503736 0.132335414681584 0.0568540208443999 11.0733430099208 0.0110875692771748 0.137792554758489 4.77882705163211 0.0930958707816899 0.499209395796061
"48" 0.014828858920506 0.177875083087711 0.0579187929959968 7.36330773145892 0.0325442636386259 0.169525219209027 4.73709751851857 0.052524963489268 0.563552735187113
"49" 0.000190792873758124 0.205977095138514 0.0728657073164359 12.5934687643312 0.0279232576041017 0.155353108807467 2.88056172057986 0.0192966433987021 0.655824322998524
"50" 0.0183582617155819 0.069246105713537 0.0158324565222487 8.10790849523619 0.0106966328891926 0.145048405549023 1.73388944379985 0.0433235135534778 0.441948802024126
"51" 0.00606812765456038 0.226203703455394 0.0645358728257939 7.9392575211823 0.0126348917211173 0.159878864253405 2.59879626892507 0.0828021861077286 0.526920589059591
"52" 0.0080500430968611 0.178674568084534 0.0516914774237201 9.69386764056981 0.00289840364786796 0.178894087588415 4.17668673396111 0.05739375698613 0.471091659367085
"53" 0.00169522603837983 0.134835808345815 0.0537345959266648 15.4395440977532 0.0304546662817476 0.121758288890123 1.90495188441128 0.0751482325140387 0.339052089303732
"54" 0.00847573117911466 0.236995415551355 0.0304297420393676 9.71145387785509 0.00327505974913947 0.168418541478459 4.86286173667759 0.0559675279865041 0.740663905628026
"55" 0.011608488378308 0.248660242718179 0.0665843964979052 14.1257594639901 0.00799360814765096 0.14024165940471 1.17912441771477 0.0959980033966713 0.394893958233297
"56" 0.00658952180031431 0.202888679939788 0.0669711946882307 9.04685923317447 0.0219878054100322 0.0985496446397156 3.51896975561976 0.0529166713031009 0.503359847888351
"57" 0.0124846010419037 0.0863410101295449 0.01334664959535 15.9433981706388 0.0194306200104067 0.15092804323649 3.12790505867451 0.0204060731292702 0.817604667134583
"58" 0.011438908927761 0.0478000884421635 0.0152141106942669 17.4185948832892 0.0153500186225632 0.154135050605983 3.13634691853076 0.0205221094936132 0.243636814691126
"59" 0.0175393365103465 0.0207780316413846 0.000923976936005056 8.54381491243839 0.00812710876958445 0.127876919698901 4.38809051457793 0.0836592217092402 0.221301683224738
"60" 0.00320605358982342 0.233134675407782 0.0553775258790702 17.5248829864431 0.0104928149256855 0.175451375572011 1.56615540478379 0.0785841702995822 0.442134007625282
"61" 0.0170793926577836 0.0800651685043704 0.0296700110565871 9.77095131273381 0.0329701129604829 0.0743339112191461 2.54493437800556 0.0917006114893593 0.566183814406395
"62" 0.00903163787987712 0.137604195929598 0.0324790054764599 12.2197505510412 0.0306836468624184 0.0938623477006331 3.94692794419825 0.0203513421094976 0.464382970891893
"63" 0.00294874338113749 0.13940678613144 0.0651282843194902 7.4354869464878 0.0188390731077874 0.0927245852188207 3.8652219614014 0.0983377471682616 0.7341677011922
"64" 0.0138464739682544 0.0133973061444704 0.00465435781367123 9.36498705949634 0.0249997580345953 0.159650352457538 2.54205986112356 0.080049305264838 0.54572898671031
"65" 0.0169570173906663 0.0863332871033344 0.0128629221111536 8.19678679271601 0.0117215085317614 0.110591243682429 1.75945072248578 0.0310504480614327 0.949713609181345
"66" 0.00203866320412513 0.244923408403993 0.0243857010329142 7.13991125370376 0.000411984549928457 0.0944577682507224 1.41962898522615 0.0450577354803681 0.335933968424797
"67" 0.0114261955351718 0.0648540797410533 0.0399259405398741 9.87562221148983 0.0148903795561055 0.135060071179178 4.16334839444607 0.0712688951310702 0.803160518407822
"68" 0.0101115134274738 0.214685168794822 0.00755264421049506 10.1670299302787 0.00136983675966039 0.128252395712771 4.45827320870012 0.0207854284066707 0.992032655142248
"69" 0.0124377878153247 0.0735252548241988 0.0429474712440744 12.4833394114394 0.023518247359735 0.0972424173774198 4.76144367828965 0.0443588308943436 0.6360904853791
"70" 0.0127601970173279 0.0905803158250637 0.0163267494775355 17.4793676517438 0.0119634923485341 0.108995317621157 2.85373072698712 0.0712933126627468 0.741223935969174
"71" 0.00257147555172304 0.12931232771487 0.0288999563904479 9.42869413550943 0.00368074075016193 0.104197440259159 4.51163126900792 0.0636579354829155 0.991751201637089
"72" 0.019022298274423 0.251031567164464 0.071316021294333 12.6972256163135 0.0131158730000723 0.129483282701112 3.53991432674229 0.0694708725460805 0.994815234467387
"73" 0.0113533219958616 0.236372312696185 0.0783128899043426 17.5290428902954 0.0267981067625573 0.105668234105688 2.84544420056045 0.0660506346519105 0.308264416828752
"74" 0.00597764916788484 0.126465911318082 0.0683904920291156 14.2943450163584 0.0194957041209331 0.16633301357273 1.28742459695786 0.0532954652025364 0.355167837999761
"75" 0.00528892879409157 0.0135156578000169 0.022824714993313 7.12975422199816 0.0256691610628739 0.172766054307576 2.56358107924461 0.0175180759862997 0.684559153951705
"76" 0.0061404108976589 0.0776927354082 0.0153365382304415 14.131742833415 0.0326024287000764 0.110278553687967 2.0045526502654 0.0280801956146024 0.510626152902842
"77" 0.00280287119335495 0.142938356528757 0.0485450432747603 7.6109263706021 0.0183461250080727 0.112590451485012 3.91168638784438 0.0751595751568675 0.204822159744799
"78" 0.00106026668648655 0.197649623606121 0.0234765950204805 7.08343121223152 0.0118764703433029 0.166009174154606 3.57051626965404 0.0662961033382453 0.621170303039253
"79" 0.00122465818584431 0.0487759337911848 0.00357112362347543 15.6225392271299 0.0249772690472892 0.0757653447682969 3.09597655665129 0.023748660821002 0.259536258131266
"80" 0.0131374781187084 0.0498407673370093 0.0282435506619513 17.4712728527375 0.00185615380047821 0.0840800367039628 2.31760358437896 0.0656699479930103 0.57550862301141
"81" 0.0156424635662651 0.0218580923951231 0.0291664211491123 9.07392812147737 0.0272362233813619 0.157232123881113 1.54679781012237 0.0829993340861984 0.640324398688972
"82" 0.00126894784553652 0.0241618621069938 0.041594718323648 17.807257815497 0.0263766850713873 0.128154414317105 4.34664008487016 0.0209546654019505 0.842152016423643
"83" 0.0113618292518302 0.0227021657431033 0.0717938819408417 8.82000069483183 0.028820000727661 0.074113296715077 4.45626379642636 0.0292377255880274 0.239946576580405
"84" 0.0175549159143891 0.116475382490316 0.0438785952085629 14.4086117837578 0.00202354456831235 0.14459853178123 3.86174847558141 0.0683063195855357 0.355194054171443
"85" 0.00320939834336564 0.112904271889711 0.0754354150287807 10.2216306324117 0.0268643006724538 0.0740794922411442 1.38539879117161 0.0811660601920448 0.374607276171446
"86" 0.00235476445414522 0.206297284363536 0.0210298491302878 7.65829331008717 0.00987223779186606 0.159288253057748 3.62997060734779 0.0168358132708818 0.260325126349926
"87" 0.0148078804157197 0.240313029404497 0.018523774667643 8.22698554676026 0.0152354318988742 0.144152122258674 2.52986660972238 0.0708569078263827 0.51797067951411
"88" 0.00539658647645614 0.207937381747179 0.0616973796019331 10.5551274889149 0.0327231505506439 0.079459580371622 1.61933191586286 0.011097810191568 0.423533756099641
"89" 0.0136798528714166 0.0984937831852585 0.0395927487291396 15.6080534076318 0.00808903292282484 0.0981453246646561 2.62033746950328 0.0171229831827804 0.944241359457374
"90" 0.00802771247109212 0.0153289304755162 0.0525827253874391 12.3611119794659 0.0329264122739434 0.138707371538039 4.98972542956471 0.0976816356764175 0.493849450722337
"91" 0.0113026473093319 0.218075298134936 0.0609010522425175 17.0760426016059 0.00440826195990667 0.17193977962248 3.57830252684653 0.0860165544226766 0.261429577507079
"92" 0.00942071799571533 0.148486217482714 0.00265839337669313 11.8589441515505 0.0203351003383519 0.119288915737998 1.92339963652194 0.0368241321691312 0.24465806838125
"93" 0.011667142166167 0.1938207933784 0.0606954154463485 10.2907756273635 0.0130112400384387 0.0928165939659812 1.14108607545495 0.0207029337785207 0.511999821849167
"94" 0.0161781410250501 0.0478857747942675 0.0112835916444659 11.4654133557342 0.0301097299516201 0.177570236984175 1.28966412506998 0.0366166884894483 0.604345382936299
"95" 0.0169770589039328 0.197912104615243 0.0552490561390296 9.82711653923616 0.0260349802199518 0.168614454276394 1.35591194964945 0.0584352140291594 0.246570389159024
"96" 0.00618667721250537 0.046694196377648 0.0589627338031307 9.25434083584696 0.0279826143287122 0.0975640113442205 3.03445596247911 0.0385595030873083 0.742208951897919
"97" 0.0110473869975624 0.221933299278608 0.0755014605868608 8.11956923711114 0.00106303758029826 0.150259738999885 1.18057235982269 0.0669817664660513 0.442395452782512
"98" 0.0138384349156911 0.13809576480533 0.070650898871012 15.103205014253 0.0119373648080043 0.135836473635864 2.55891921743751 0.058706965954043 0.393672451376915
"99" 0.0161092928823142 0.0708892135450151 0.056987823744677 13.815311652841 0.0110700263427105 0.148725480227731 1.74224191345274 0.0367816245835274 0.245649584941566
"100" 0.00879743104093964 0.122019200876821 0.0055831683460623 9.99088649568148 0.0110143243265338 0.0723114233207889 1.73398891184479 0.071647848454304 0.754907671734691
"101" 0.000807286442792276 0.0795255130308215 0.0463603068834171 14.6581532708369 0.031622519924934 0.155233026463538 4.78422823082656 0.0841857630386949 0.981656978279352
"102" 0.00154244677608111 0.125915777906775 0.0110161156812683 12.011517764302 0.0240895388765028 0.153247631231789 3.99925415590405 0.0408080106810667 0.34674177095294
"103" 0.016955787227914 0.0657109915907495 0.0521075264343992 16.9924276764505 0.0268581190715777 0.158758426045533 1.66407843213528 0.0981289487425238 0.40295261759311
"104" 0.00863299133557384 0.243276438436005 0.0134393946632743 10.7004398067947 0.00783428573920391 0.116321141340304 4.98719216696918 0.0868016558187082 0.560160785354674
"105" 0.01645405892918 0.193890988852363 0.0103793954793364 15.3548762584105 0.0173466870578704 0.101273748409003 4.90417448058724 0.06703187008854 0.371693727746606
"106" 0.00765567196327238 0.240622496614233 0.0133747958300635 15.6567662425805 0.0197348448811332 0.15649999948917 1.11771135870367 0.0343792359344661 0.33049034755677
"107" 0.0138807224621852 0.251628051141743 0.0641287583991885 13.7236698141787 0.00483202041147742 0.175991622211877 2.75673450250179 0.054311976863537 0.379059544019401
"108" 0.0129188671670384 0.0844036194297951 0.0400510627774522 8.12285161088221 0.0056034067094326 0.161120143081062 1.98022046592087 0.0909161947271787 0.329141927696764
"109" 0.00834861437684274 0.245572451932821 0.00810177086889744 14.0472113720607 0.0129434447404463 0.174295047458727 1.56262652203441 0.0386907308548689 0.857045185379684
"110" 0.000581060408265097 0.234057384408079 0.0392844993181527 8.66116028954275 0.0213124759397469 0.0892488668812439 2.73556080833077 0.073009609952569 0.40521191675216
"111" 0.0125818262582556 0.108489106346387 0.0714114219889045 17.1963158245198 0.0137099910017336 0.177972647554707 3.90865790471435 0.0661787740862928 0.732241070643067
"112" 0.00835824701664038 0.161379599060165 0.0684390156846493 11.6814899039455 0.0325254310909426 0.1493462546519 2.88721052836627 0.0314650687924586 0.272478240169585
"113" 0.0178093691050028 0.250402987793786 0.0417821845468134 12.8929856962059 0.014988502825913 0.0833481732918881 3.76942308340222 0.0423092003399506 0.480876010842621
"114" 0.00971831341495086 0.152966202916577 0.0613922799592838 15.1782325236127 0.0128252820238005 0.13262126268819 3.32543965335935 0.0156067472323775 0.815354649536312
"115" 0.0169699856328464 0.198445324955974 0.00516945249848068 9.65249791601673 0.0205217115934007 0.102982602559496 1.91645944584161 0.0490285655483604 0.437072695046663
"116" 0.00432359648051602 0.0927654411783442 0.0754941641736776 8.62026326381601 0.0303755678748013 0.115966808281373 4.3901114333421 0.0560513819288462 0.271593647822738
"117" 0.0104806051503934 0.106019488774473 0.0346088534895331 16.8623674446717 0.00864742283041123 0.149812666526996 2.99723501224071 0.0529894828423858 0.235315781459212
"118" 0.0072212011714282 0.196412949862424 0.0127294886415824 17.008620260749 0.0146618831108557 0.102581377974711 2.95887976139784 0.0899153606616892 0.32919018547982
"119" 0.0118861939930578 0.0182506738521624 0.040740664087981 8.51661380543374 0.00732629909967072 0.159384347305167 2.87706962972879 0.0325184490298852 0.395366360805929
"120" 0.0180445115989824 0.0272106826584786 0.040475335595198 17.1353813305032 0.0164931826691609 0.111856666426174 2.68251615483314 0.0858432754012756 0.731644620187581
"121" 0.0100944407833973 0.101000215972308 0.0506134267700836 17.1494573859964 0.0173741907327669 0.177519786015619 4.88169031124562 0.0909223037725315 0.952542173117399
"122" 0.00965821386914048 0.0746576322393958 0.0371871126173064 16.1080574665684 0.020557767931628 0.143562588943169 1.33439308125526 0.0135456832591444 0.443522244878113
"123" 0.0197280872271732 0.0801264500129037 0.0219812606196851 9.75634914077818 0.0188989749194588 0.0744454551930539 3.54903923999518 0.0840425977646373 0.378256989270449
"124" 0.00696685119123268 0.124793135391083 0.0266875599214807 14.7950638784096 0.0229031081279274 0.105478243886027 1.00298369582742 0.0252151313587092 0.909998032636941
"125" 0.00121373005366581 0.0784772914811038 0.0227169978396967 11.152284889482 0.00329645365218166 0.166674865647219 4.78293323144317 0.0428121532965452 0.934342926740646
"126" 0.0140320830719708 0.00734923308482394 0.0603037617335096 17.986803193111 0.0223252148216125 0.0937080525350757 2.76656584907323 0.0510259506944567 0.860922926105559
"127" 0.00976882587721897 0.0706000620638952 0.0629647769905627 10.4487760334741 0.0134103028802201 0.0827743133669719 3.05900868028402 0.0721291575557552 0.527273912914097
"128" 0.00369649707925296 0.017149429472629 0.0323128005675972 10.6458063707687 0.0245078676990001 0.159473508119117 3.71461352147162 0.0538438070868142 0.831750809960067
"129" 0.0159910451873473 0.0600610185973346 0.0357782563315705 14.636710785795 0.0306900544140954 0.0735860638786107 4.39581993035972 0.0592681602505036 0.477270602807403
"130" 0.0112979848119833 0.255774706646334 0.0380248056495562 10.7511194362305 0.0130449927846203 0.141834314099979 1.64689885079861 0.0352227378217503 0.693131884746254
"131" 0.015161614009826 0.139044902574969 0.0439531907437369 9.85373187577352 0.0162529419451952 0.119124952997081 3.92255500610918 0.0835084432573058 0.592593819275498
"132" 0.00719132026340812 0.0776217822905164 0.0355564520461485 9.60242408770137 0.00994780075091403 0.166060414901003 2.66696587670594 0.0963415469089523 0.665311222709715
"133" 0.000750112469863146 0.0822007728368044 0.0660950967395678 15.3844481280539 0.0250824235334294 0.0780062786303461 2.84088902361691 0.0504648259677924 0.428523711115122
"134" 0.000803363388853846 0.0618249152973294 0.0668366527974606 12.8361961387563 0.0151858685791958 0.116889727883972 3.41574881225824 0.0193986436165869 0.783049346506596
"135" 0.0107929975216666 0.172954527504044 0.0370452659046277 12.2064177887514 0.000191704894369468 0.128341520004906 2.09868156258017 0.0436093943705782 0.358159630000591
"136" 0.00605814777187002 0.0450630012631882 0.0487752107381821 15.8428815975785 0.0170516294761794 0.114136100965552 2.58717380464077 0.0956885211728513 0.927402532286942
"137" 0.00957394633308239 0.202081318856217 0.0512422107949853 7.44550275965594 0.00312062237295322 0.0978576736268587 4.43800876662135 0.0168176235351712 0.454368405789137
"138" 0.00463147078684275 0.196100920937024 0.0109568310517818 12.0671924971975 0.017799493887485 0.106580592680257 3.25547547265887 0.0736938893119805 0.396374299004674
"139" 0.00991696353855473 0.0446225473040249 0.0108741317735985 13.097363403067 0.0126587795627303 0.138344753636047 2.6048848181963 0.0802187598124147 0.299928750284016
"140" 0.0124916314018469 0.125509887011722 0.00591200285125524 17.7685213598888 0.0254479078356642 0.168690075203776 1.92547885607928 0.0148120764479972 0.74456146415323
"141" 0.00562923079662514 0.11311935667647 0.0321457294862717 10.7314033214934 0.0175299035968957 0.117276656380855 4.70066724065691 0.0999868711526506 0.680915784835815
"142" 0.00358344893684424 0.124244389202213 0.0699334506653249 13.3031424924266 0.013392620830168 0.158862842528615 1.38791514374316 0.0927292366139591 0.812481305934489
"143" 0.0136420162272241 0.0191793938330375 0.0240997110113502 15.4431256917305 0.00869846849979367 0.133069645413198 4.91081068664789 0.0381632992415689 0.945354959927499
"144" 0.000740915452186484 0.218414867329411 0.036085355277732 8.98748296056874 0.0309828324335627 0.101467548473738 3.21184235997498 0.0174868932529353 0.998768134042621
"145" 0.0196844030197209 0.25911182028125 0.0375182419853285 7.71131739672273 0.00586559837330133 0.120694658213761 4.80565424542874 0.0458042560028844 0.454667482152581
"146" 0.00366794672295055 0.163972212469671 0.00496860585436225 13.2451379520353 0.0164479828955373 0.165136344861239 4.76843842770904 0.0120998723735102 0.506835768558085
"147" 0.0192126736613342 0.062215196036268 0.00401149098109454 13.3828980401158 0.0125685635751346 0.103182782058138 3.58014882542193 0.0345480009866878 0.703676107153296
"148" 0.0125101254456406 0.0932470529258717 0.0114886198407039 12.660600370029 0.029956206175941 0.0784624869609252 4.81339274626225 0.0576881869882345 0.270201667025685
"149" 0.0129096466635505 0.111484654172091 0.0686997858554125 12.7570686484687 0.0152024807468057 0.171988258541096 2.49243197869509 0.0818358669383451 0.268092983216047
"150" 0.0167156654403256 0.147712820045417 0.00999869566168636 12.4746549464762 0.0157160541399615 0.179406197371427 2.75380726438016 0.0913993969443254 0.367514752037823
"151" 0.0175007528632919 0.155964837007923 0.0142865797448903 13.7775599006563 0.0272504389246693 0.122692408985458 2.96692948136479 0.0986316775041632 0.993991743773222
"152" 0.000115882370737614 0.224373666257598 0.008261722304672 9.15766478260048 0.0100236352461856 0.136510202924255 2.42202911991626 0.062438491450157 0.999240114912391
"153" 0.00108433565673046 0.124603420239873 0.0302506764277816 12.9131687651388 0.0270381013819249 0.177876653729472 4.67980390787125 0.0898405494727194 0.305972176603973
"154" 0.0196148072522895 0.0673529127577785 0.0454814753614366 9.89173415838741 0.0270573920895345 0.172397525301203 3.64508147817105 0.0527495392342098 0.747623448446393
"155" 0.00976664034173801 0.204155987164704 0.0784172121826559 8.71845991536975 0.0262536099145422 0.141377045228146 2.00933099072427 0.0865308860014193 0.35361280720681
"156" 0.00663753035769565 0.0458799402078148 0.0454812635021284 12.2430816569831 0.029974233881617 0.122302294587716 3.25444482825696 0.0665707796043716 0.723320644721389
"157" 0.00340971310098702 0.206599835172528 0.0159870657067746 15.7239817844238 0.0302308692485327 0.143074291255325 1.52753585483879 0.0761433353484608 0.919689938984811
"158" 0.0169298961141873 0.0842495482065715 0.008014240944013 10.1793986626435 0.0141100543328561 0.176801038673148 4.51680567394942 0.027822480360046 0.478098471835256
"159" 0.0154061909458169 0.0980347274430096 0.0583712390448898 16.934896646766 0.0277194904655451 0.0975439049326815 3.60207661800086 0.0712362128333189 0.738327715918422
"160" 0.0151549758271975 0.218566873066593 0.0563878924718127 14.5396435265429 0.017610678576096 0.121012573235203 3.36372902803123 0.0863151663448662 0.303004356473684
"161" 0.00998303474514768 0.146377342756605 0.0498772217778489 9.11990025546402 0.00440455577541143 0.177125174312387 4.32231247611344 0.0259805229818448 0.647847576998174
"162" 0.00430115645383834 0.0729726694163401 0.0314892476551235 11.7020025656093 0.0135604091969552 0.130880944430828 4.58920512069017 0.0271402434189804 0.708960238657892
"163" 0.00341891780805099 0.0951162379980087 0.0214583232680336 16.7953651379794 0.0151608788128244 0.107412195939105 3.8826646450907 0.0323177779698744 0.61901718582958
"164" 0.0104216988424985 0.169707774326671 0.0258502720570192 16.8142130733468 0.0124349800246535 0.175887064354029 1.67452308535576 0.0320216895872727 0.823283137567341
"165" 0.0158206811779868 0.178462857754203 0.0455256739633158 8.48196698888205 0.0229167344694957 0.179420674275607 1.45215251576155 0.0442510541412048 0.905865682289004
"166" 0.013419747159757 0.156689142860705 0.0298558337058872 9.61653714906424 0.0147892508273479 0.133010989457835 4.65965502429754 0.0335547836823389 0.439642315544188
"167" 0.0170248448913721 0.245924039110541 0.0595026770086959 17.4609257103875 0.0251006185516249 0.162173616338987 3.22929049935192 0.0795723420125432 0.976792875491083
"168" 0.0105710736784539 0.202413934839424 0.0425181533940137 16.9555714027956 0.0329508824997814 0.146355691384524 3.395318322815 0.071613312959671 0.392200441844761
"169" 0.0197673681025768 0.170141942651244 0.00984897882472724 12.5038466562983 0.0161671343000839 0.163017085089814 1.26031487528235 0.0797261779941618 0.548509978316724
"170" 0.00784442540456308 0.0341577757208142 0.0192941761199385 13.1139553352259 0.0120917149276705 0.168846540036611 4.50437449011952 0.0584254956734367 0.533290865458548
"171" 0.00183781769779837 0.258095719298581 0.0151282725643367 16.6680666417815 0.0255882118693786 0.106525100343861 3.99176118336618 0.044837422373239 0.629758950136602
"172" 0.0175507043854522 0.069438947859453 0.0189407731819898 17.492338428041 0.0118486441693502 0.171441173050553 1.15576456766576 0.0533511869003996 0.587752200476825
"173" 0.0108826958070027 0.0648702589166351 0.0311609413322061 13.9186448543333 0.0315835263488581 0.171771646505222 1.06382291577756 0.0392980283428915 0.577789056301117
