"dn" "gamma" "rn" "eta" "dm" "alpha" "prob.death" "prob.prof"
"131" 0.015161614009826 0.139044902574969 0.0439531907437369 9.85373187577352 0.0162529419451952 0.119124952997081 0.0757574876374565 0.853408384509385
"132" 0.00719132026340812 0.0776217822905164 0.0355564520461485 9.60242408770137 0.00994780075091403 0.166060414901003 0.0475067322258838 0.967480416968465
"133" 0.000750112469863146 0.0822007728368044 0.0660950967395678 15.3844481280539 0.0250824235334294 0.0780062786303461 0.0514200030313805 0.559687341935933
"134" 0.000803363388853846 0.0618249152973294 0.0668366527974606 12.8361961387563 0.0151858685791958 0.116889727883972 0.0643543482758105 0.283543498814106
"135" 0.0107929975216666 0.172954527504044 0.0370452659046277 12.2064177887514 0.000191704894369468 0.128341520004906 0.0347203351580538 0.498750172182918
"136" 0.00605814777187002 0.0450630012631882 0.0487752107381821 15.8428815975785 0.0170516294761794 0.114136100965552 0.0457114106044173 0.961675743758678
"137" 0.00957394633308239 0.202081318856217 0.0512422107949853 7.44550275965594 0.00312062237295322 0.0978576736268587 0.0873551972489804 0.26060109809041
"138" 0.00463147078684275 0.196100920937024 0.0109568310517818 12.0671924971975 0.017799493887485 0.106580592680257 0.0607481981348246 0.766167904995382
"139" 0.00991696353855473 0.0446225473040249 0.0108741317735985 13.097363403067 0.0126587795627303 0.138344753636047 0.0461099084094167 0.82416675388813
"140" 0.0124916314018469 0.125509887011722 0.00591200285125524 17.7685213598888 0.0254479078356642 0.168690075203776 0.0308232742617838 0.242774012871087
"141" 0.00562923079662514 0.11311935667647 0.0321457294862717 10.7314033214934 0.0175299035968957 0.117276656380855 0.0932650129147805 0.999883299134672
"142" 0.00358344893684424 0.124244389202213 0.0699334506653249 13.3031424924266 0.013392620830168 0.158862842528615 0.018728090734221 0.935370992124081
"143" 0.0136420162272241 0.0191793938330375 0.0240997110113502 15.4431256917305 0.00869846849979367 0.133069645413198 0.0979932404495776 0.450340437702835
"144" 0.000740915452186484 0.218414867329411 0.036085355277732 8.98748296056874 0.0309828324335627 0.101467548473738 0.0597664530994371 0.266550162248313
"145" 0.0196844030197209 0.25911182028125 0.0375182419853285 7.71131739672273 0.00586559837330133 0.120694658213761 0.0956272205221467 0.518260053358972
"146" 0.00366794672295055 0.163972212469671 0.00496860585436225 13.2451379520353 0.0164479828955373 0.165136344861239 0.0947898646234535 0.218665532208979
"147" 0.0192126736613342 0.062215196036268 0.00401149098109454 13.3828980401158 0.0125685635751346 0.103182782058138 0.0680533485719934 0.418204453215003
"148" 0.0125101254456406 0.0932470529258717 0.0114886198407039 12.660600370029 0.029956206175941 0.0784624869609252 0.0958013367909007 0.623894995450974
"149" 0.0129096466635505 0.111484654172091 0.0686997858554125 12.7570686484687 0.0152024807468057 0.171988258541096 0.0435797195206396 0.838541039451957
"150" 0.0167156654403256 0.147712820045417 0.00999869566168636 12.4746549464762 0.0157160541399615 0.179406197371427 0.0494606634485535 0.92355019506067
"151" 0.0175007528632919 0.155964837007923 0.0142865797448903 13.7775599006563 0.0272504389246693 0.122692408985458 0.0542559133307077 0.98783713337034
"152" 0.000115882370737614 0.224373666257598 0.008261722304672 9.15766478260048 0.0100236352461856 0.136510202924255 0.0419956551981159 0.666119924001396
"153" 0.00108433565673046 0.124603420239873 0.0302506764277816 12.9131687651388 0.0270381013819249 0.177876653729472 0.092795587927103 0.909693773090839
"154" 0.0196148072522895 0.0673529127577785 0.0454814753614366 9.89173415838741 0.0270573920895345 0.172397525301203 0.0695143332588486 0.579995904304087
"155" 0.00976664034173801 0.204155987164704 0.0784172121826559 8.71845991536975 0.0262536099145422 0.141377045228146 0.032709947291296 0.880274542234838
"156" 0.00663753035769565 0.0458799402078148 0.0454812635021284 12.2430816569831 0.029974233881617 0.122302294587716 0.0607250086357817 0.702851374261081
"157" 0.00340971310098702 0.206599835172528 0.0159870657067746 15.7239817844238 0.0302308692485327 0.143074291255325 0.0218695567338727 0.787940758652985
"158" 0.0169298961141873 0.0842495482065715 0.008014240944013 10.1793986626435 0.0141100543328561 0.176801038673148 0.089128127663862 0.358422047644854
"159" 0.0154061909458169 0.0980347274430096 0.0583712390448898 16.934896646766 0.0277194904655451 0.0975439049326815 0.0685467239050195 0.744321891851723
"160" 0.0151549758271975 0.218566873066593 0.0563878924718127 14.5396435265429 0.017610678576096 0.121012573235203 0.0631839031307027 0.878357034176588
"161" 0.00998303474514768 0.146377342756605 0.0498772217778489 9.11990025546402 0.00440455577541143 0.177125174312387 0.0847520307125524 0.342049093171954
"162" 0.00430115645383834 0.0729726694163401 0.0314892476551235 11.7020025656093 0.0135604091969552 0.130880944430828 0.0907571152155288 0.352357719279826
"163" 0.00341891780805099 0.0951162379980087 0.0214583232680336 16.7953651379794 0.0151608788128244 0.107412195939105 0.0748599545145407 0.398380248621106
"164" 0.0104216988424985 0.169707774326671 0.0258502720570192 16.8142130733468 0.0124349800246535 0.175887064354029 0.0251767694205046 0.395748351886869
"165" 0.0158206811779868 0.178462857754203 0.0455256739633158 8.48196698888205 0.0229167344694957 0.179420674275607 0.020173431604635 0.504453814588487
"166" 0.013419747159757 0.156689142860705 0.0298558337058872 9.61653714906424 0.0147892508273479 0.133010989457835 0.0923422380466946 0.409375854954124
"167" 0.0170248448913721 0.245924039110541 0.0595026770086959 17.4609257103875 0.0251006185516249 0.162173616338987 0.0601590362354182 0.818420817889273
"168" 0.0105710736784539 0.202413934839424 0.0425181533940137 16.9555714027956 0.0329508824997814 0.146355691384524 0.0638946622633375 0.747673892974854
"169" 0.0197673681025768 0.170141942651244 0.00984897882472724 12.5038466562983 0.0161671343000839 0.163017085089814 0.0158570846938528 0.819788248836994
"170" 0.00784442540456308 0.0341577757208142 0.0192941761199385 13.1139553352259 0.0120917149276705 0.168846540036611 0.0888484260276891 0.630448850430548
"171" 0.00183781769779837 0.258095719298581 0.0151282725643367 16.6680666417815 0.0255882118693786 0.106525100343861 0.077314626625739 0.509665976651013
"172" 0.0175507043854522 0.069438947859453 0.0189407731819898 17.492338428041 0.0118486441693502 0.171441173050553 0.0135047027724795 0.585343883559108
"173" 0.0108826958070027 0.0648702589166351 0.0311609413322061 13.9186448543333 0.0315835263488581 0.171771646505222 0.0114360156049952 0.46042691860348
"174" 0.0196190066833189 0.0557221680996008 0.00265093019045889 10.2634061435238 0.0107090538483113 0.177750599838328 0.0544124324852601 0.369371819682419
"175" 0.0102540617720215 0.0128334529162385 0.0272098981883377 7.36632919195108 0.0296649428778794 0.122702218857594 0.0437196282786317 0.556188917532563
"176" 0.00638950018608221 0.111467359459493 0.0483625831013545 15.3550015978981 0.0126570915156044 0.126391107549425 0.0974962905282155 0.454473907500505
"177" 0.00702002469196846 0.209701509403531 0.0259899597188458 8.03628245764412 0.00774241540904623 0.092417541379109 0.0706181102548726 0.375336770899594
"178" 0.00225097724367469 0.0569048782077152 0.0105129463944584 8.09179318044335 0.0119371942705708 0.0945159614598379 0.0387436516350135 0.76103881392628
"179" 0.0125431706038245 0.209699042089051 0.00394441236685962 15.2664149422199 0.0228300738461316 0.0938692242768593 0.066779870307073 0.690416981093586
"180" 0.0182039272294554 0.194583244196838 0.0390717524837703 10.2435370136518 0.0145973497099243 0.133055633124895 0.0241025283443742 0.362162959948182
"181" 0.0159249132870329 0.112718858820153 0.00494112088475376 15.4568546747323 0.0178603489101864 0.17993847413687 0.0624620188237168 0.860881837643683
"182" 0.0134843667334653 0.110264172368916 0.0780912140179426 15.8793838836718 0.00234692127618473 0.0799391001462936 0.0698740932601504 0.507811856269836
"183" 0.0161333855889589 0.259200463527814 0.0460747000858188 8.63482733117417 0.0130414528249064 0.108310497917701 0.0537725298129954 0.489356484636664
"184" 0.00555560141885024 0.0461219900695141 0.0381341621726751 13.2510850557592 0.00939701489170548 0.0928273355797865 0.0137620876124129 0.520752458833158
"185" 0.0196858193890846 0.154879532238701 0.0559837598603219 13.0398722426035 0.00933526353442576 0.0718541220505722 0.0421583927189931 0.773264838941395
"186" 0.00708493510735454 0.172022593489382 0.0157093561405316 15.8037798316218 0.0292313955102116 0.0703486302006058 0.0405524580203928 0.768338404782116
"187" 0.00486035552100162 0.244347941573942 0.0114439237225801 9.93485516286455 0.0117400512431748 0.112016059637535 0.0128559729503468 0.656041071377695
"188" 0.00691730499769887 0.0885599290288519 0.0415126503821462 16.9667991870083 0.00557662310190499 0.159407951487228 0.0118723771278746 0.534054503962398
"189" 0.0148823039860849 0.202107961542206 0.0100050615461543 12.3991802677047 0.0256821351981489 0.124202723277267 0.0909114275826141 0.603006556071341
"190" 0.011492868323788 0.105002207658254 0.00717871952038258 12.3921422886197 0.0312215893217595 0.130939044312108 0.0553957913303748 0.591071966476739
"191" 0.0143034089918723 0.184261987053324 0.054121548535116 7.57942449464463 0.0251369914599694 0.123934293368366 0.0736703833122738 0.723870969563723
"192" 0.0185449257410532 0.201751479277154 0.027745918391645 8.82492850953713 0.0317306277122116 0.115799230290577 0.0328341436688788 0.961729058623314
